pixel,1432A,1437A,1442A,1447A,1452A,1457A,1462A,1467A,1472A,1477A,1482A,1487A,1492A,1497A,1502A,1507A,1512A,1517A,1522A,1527A,1532A,1537A,1542A,1547A,1552A,1557A,1562A,1567A,1572A,1577A,1582A,1587A,1592A,1597A,1602A,1625A,1630A,1635A,1640A,1645A,1650A,1655A,1660A,1665A,1670A,1675A,1680A,1685A,1690A,1695A,1700A,1705A,1710A,1715A,1720A,1725A,1730A,1735A,1740A,1745A,1750A,1755A,1760A,1765A,1770A,1775A,1780A,1785A,1790A,1795A
11	7.067009457585428e-06 7.267480444466299e-06 7.221949452560157e-06 7.301255732270645e-06 7.5946503581178376e-06 7.678433663493126e-06 7.70438027108335e-06 7.62254473780956e-06 7.768679790531379e-06 7.808425077941571e-06 7.900214180769278e-06 7.870178915589512e-06 7.89242125648045e-06 7.831008212822656e-06 7.856237953533992e-06 7.994139335011279e-06 7.870590606931973e-06 7.827805548453415e-06 7.806548842652352e-06 7.670375093484264e-06 7.680725269184671e-06 7.674318807242487e-06 7.580652983230148e-06 7.795627288217362e-06 7.774887649716444e-06 7.584250237048621e-06 7.727546055314776e-06 7.73599390532935e-06 7.578103899010812e-06 7.595112922714318e-06 7.5870875631656666e-06 7.532660630937622e-06 7.590211820137252e-06 7.719041486891091e-06 7.582536698043195e-06 7.717900737228816e-06 7.661669140240265e-06 7.69251615505235e-06 8.090279901258328e-06 8.086980551407159e-06 8.24950998744638e-06 8.380097785070413e-06 8.32599366652295e-06 8.337880610004628e-06 8.493331631436601e-06 8.57015638703903e-06 8.4700978667852e-06 8.659473334254477e-06 8.455311970027617e-06 8.672666629348324e-06 8.543044565629713e-06 8.700169507421516e-06 8.777805728735675e-06 8.516372111211596e-06 8.854172879580418e-06 8.848657563757243e-06 8.947676668937904e-06 8.866991481369924e-06 8.950611055950662e-06 9.062666641169153e-06 9.073751832654311e-06 9.07071047023152e-06 9.306119497734777e-06 8.867156600065792e-06 9.202032463284054e-06 9.048632294197402e-06 8.865681828439902e-06 9.06897471585975e-06 9.24664901349631e-06 9.246466377527825e-06
12	7.0805857899666395e-06 7.2880673819779325e-06 7.2432370461184875e-06 7.324714266597393e-06 7.603115485544384e-06 7.703250744074557e-06 7.737656800398383e-06 7.72943162779919e-06 7.885970879058238e-06 7.95154221163479e-06 8.066631289316304e-06 8.024764851731517e-06 8.055003051070522e-06 8.030495809812661e-06 8.059309769107585e-06 8.201877132826437e-06 8.089763358285018e-06 8.015065577420132e-06 7.98731255530371e-06 7.864862621211596e-06 7.89645563100778e-06 7.86247372833992e-06 7.790150208881139e-06 7.99124619344312e-06 8.00293549806583e-06 7.812826581570542e-06 7.945362699823848e-06 7.86920833507105e-06 7.662339258236787e-06 7.661660009309331e-06 7.642907000280077e-06 7.669341871403752e-06 7.662276851839782e-06 7.783285308994537e-06 7.650698660800354e-06 7.698877192135555e-06 7.70403146780375e-06 7.753554229588894e-06 8.12815462641654e-06 8.167443251400917e-06 8.26676822874997e-06 8.47955694278333e-06 8.36432950028527e-06 8.417832712723126e-06 8.500430855614568e-06 8.641115607330833e-06 8.587900086124348e-06 8.76222720133256e-06 8.557756713165969e-06 8.809937227268679e-06 8.703212426148333e-06 8.923016919530148e-06 8.942122323187087e-06 8.74797375348169e-06 9.134664301799463e-06 9.113079739467363e-06 9.249919078580407e-06 9.124026640372245e-06 9.22661473183577e-06 9.34426059328499e-06 9.33661675899181e-06 9.405181347415773e-06 9.635144871956301e-06 9.280310097767408e-06 9.578400223328171e-06 9.33312661084057e-06 9.1950211544746e-06 9.429191546764506e-06 9.545023526849793e-06 9.50309805754628e-06
13	7.094433106566277e-06 7.2926237198216165e-06 7.272413009231079e-06 7.334467821481759e-06 7.5957407670634285e-06 7.71015256616685e-06 7.780327295984933e-06 7.868308420915304e-06 8.02095800420112e-06 8.096962304751482e-06 8.225111947925683e-06 8.178760545535023e-06 8.212174502694953e-06 8.224195406816331e-06 8.254031730356358e-06 8.387432762478611e-06 8.320078235500828e-06 8.207509043174105e-06 8.163208213205815e-06 8.075594151375953e-06 8.12546764316222e-06 8.088962194979815e-06 8.041143494394237e-06 8.175836907396246e-06 8.225269167625368e-06 8.042198892986934e-06 8.123228033893885e-06 7.98589314218727e-06 7.732445829720789e-06 7.716987704192572e-06 7.707793979962488e-06 7.80326189157036e-06 7.728590590794427e-06 7.829046229431705e-06 7.726032055191606e-06 7.69621978884916e-06 7.753928229718808e-06 7.815956516912228e-06 8.144429346339406e-06 8.227774622905883e-06 8.25372211806947e-06 8.548589836678979e-06 8.382996321534167e-06 8.492955080868683e-06 8.49277026323857e-06 8.682239817823014e-06 8.705926967205367e-06 8.848827161061185e-06 8.686922029747302e-06 8.972610812682126e-06 8.885482399036717e-06 9.154078766846424e-06 9.124328023666217e-06 9.008418335897752e-06 9.39815010125313e-06 9.393258089957036e-06 9.565466642901448e-06 9.408273269767567e-06 9.527307333323511e-06 9.635096553461458e-06 9.612816420047646e-06 9.754911248963123e-06 9.97112545566605e-06 9.733250136211665e-06 9.964626584195795e-06 9.652775064290294e-06 9.582096640159458e-06 9.787585270547292e-06 9.89164755440334e-06 9.808339088482797e-06
14	7.118948646171631e-06 7.304560586625848e-06 7.321303262899933e-06 7.353484581277386e-06 7.606456498682028e-06 7.749498454142568e-06 7.86196276661575e-06 8.040072413860353e-06 8.16651473942419e-06 8.24377520742879e-06 8.366047914229351e-06 8.317293232325132e-06 8.368472957733773e-06 8.394814500089646e-06 8.434101687587107e-06 8.552080938934454e-06 8.535767278805108e-06 8.411571796191775e-06 8.349466044357785e-06 8.301562037887985e-06 8.355288093359509e-06 8.341301713986438e-06 8.302519250980732e-06 8.349931856032606e-06 8.40737256659929e-06 8.250803726246072e-06 8.262178725924275e-06 8.09268730120576e-06 7.810324430985738e-06 7.766723717109912e-06 7.795324963811166e-06 7.901445637311369e-06 7.798870773872703e-06 7.896641073204916e-06 7.812944291617106e-06 7.711142184628484e-06 7.793910254336571e-06 7.864483196459903e-06 8.137305813138745e-06 8.259764655602776e-06 8.248524029882802e-06 8.59030134737028e-06 8.418043270213877e-06 8.582266408542077e-06 8.509009179028298e-06 8.714875709323806e-06 8.835098463491998e-06 8.943394084556623e-06 8.841289881201148e-06 9.159744081252318e-06 9.080101808912511e-06 9.37007236536644e-06 9.317727604912628e-06 9.288409532352362e-06 9.632340776777094e-06 9.688503791336528e-06 9.87598560716231e-06 9.712493886323397e-06 9.866524405626116e-06 9.958246589656546e-06 9.928518639934638e-06 1.0119817339434261e-05 1.0313162569058793e-05 1.0188405341398163e-05 1.0347787275771702e-05 1.0018488924145042e-05 1.0025894687579397e-05 1.0132279657302087e-05 1.0274724709930674e-05 1.0144679984754127e-05
15	7.1804988430461695e-06 7.351877084294299e-06 7.4081574161712635e-06 7.416650054773746e-06 7.670911905004392e-06 7.854644408263085e-06 7.989330490123198e-06 8.228831531504727e-06 8.307211004363283e-06 8.38498060384709e-06 8.490590523171346e-06 8.437224936127617e-06 8.52749690765788e-06 8.541880561018362e-06 8.60563886546253e-06 8.71460531393945e-06 8.722722873023449e-06 8.62652813195942e-06 8.563584755717945e-06 8.527834949915962e-06 8.570261618748247e-06 8.579306641030048e-06 8.536974937378732e-06 8.514544258294223e-06 8.538449285052186e-06 8.432192616524838e-06 8.384538621966757e-06 8.196482684680539e-06 7.914787374913222e-06 7.833071465760685e-06 7.90554696281073e-06 7.971071356355893e-06 7.878858316383094e-06 8.002483268039838e-06 7.91647653564361e-06 7.753792893729464e-06 7.828682706518339e-06 7.907521205013321e-06 8.1282121864319e-06 8.275304408766302e-06 8.284844437815702e-06 8.619480569476927e-06 8.498552008215046e-06 8.69441038852208e-06 8.570992701152631e-06 8.767550103644288e-06 8.990583280081678e-06 9.065275386523358e-06 9.008142398393562e-06 9.355437497286557e-06 9.27082928118416e-06 9.568923610748528e-06 9.5151055428506e-06 9.600868170089182e-06 9.854359507481789e-06 9.995630485700506e-06 1.0172817220731634e-05 1.0032444687582567e-05 1.025182807115305e-05 1.0320953680446171e-05 1.0292028791847103e-05 1.0486986046424232e-05 1.065765501685735e-05 1.0616292980064715e-05 1.0699175251394482e-05 1.0431255158467445e-05 1.0508484270725719e-05 1.0471695585494851e-05 1.0661184335798165e-05 1.0483353435720113e-05
16	7.301716115548522e-06 7.454687792071624e-06 7.5507667247888034e-06 7.540501006607323e-06 7.806023214127584e-06 8.026411406564517e-06 8.142966371554233e-06 8.40769773431197e-06 8.431888340860376e-06 8.519702356294783e-06 8.60119088340549e-06 8.5527943909e-06 8.679855349416385e-06 8.676953969931404e-06 8.779035729749548e-06 8.885633750349234e-06 8.878692123177783e-06 8.838309651122193e-06 8.78961319803675e-06 8.725498148157041e-06 8.757038154180347e-06 8.761244757008475e-06 8.718603913677279e-06 8.66774863693502e-06 8.634095065092384e-06 8.593243374975318e-06 8.510080937941545e-06 8.300566012855673e-06 8.050139773906156e-06 7.939882862385595e-06 8.028319407106177e-06 8.046669473432703e-06 7.967934885924236e-06 8.12975673389958e-06 8.042948256815143e-06 7.844702250811421e-06 7.88328536580695e-06 7.966055228509426e-06 8.153232497237706e-06 8.30747741959717e-06 8.375575597939324e-06 8.653964464711308e-06 8.624847828469864e-06 8.831591846653172e-06 8.690145794062813e-06 8.867617567851136e-06 9.175504097300467e-06 9.22186998268804e-06 9.177691889870004e-06 9.546443548593131e-06 9.455143382357162e-06 9.76524707289689e-06 9.719854144491855e-06 9.955928776593353e-06 1.0100290956415694e-05 1.0305813097384673e-05 1.0465059719717245e-05 1.0364058478515242e-05 1.0660438290078607e-05 1.0696451801560101e-05 1.0681535009262105e-05 1.0842080530323198e-05 1.0995095945515883e-05 1.101281651571069e-05 1.0995108027309478e-05 1.086894150765143e-05 1.0995298640925182e-05 1.0826703416019018e-05 1.1019449202989303e-05 1.0805622867363509e-05
17	7.4928551343808785e-06 7.624767660418607e-06 7.76151042898066e-06 7.723000429150922e-06 8.002229399456647e-06 8.238186097971517e-06 8.297958592189566e-06 8.559121254745831e-06 8.54137446931453e-06 8.662156380954596e-06 8.703036510532986e-06 8.681843587984214e-06 8.812183899243864e-06 8.807846461161543e-06 8.950714282367219e-06 9.053469881713059e-06 8.997514838805403e-06 9.018072040123172e-06 8.978928242056043e-06 8.877820845661563e-06 8.906196367430972e-06 8.877728124440988e-06 8.84130333860875e-06 8.807624685241332e-06 8.725933513812037e-06 8.743029090498405e-06 8.644363730753537e-06 8.411217990416462e-06 8.209883136308768e-06 8.091934280701825e-06 8.154976554297976e-06 8.159132113916664e-06 8.066972340712624e-06 8.252591124048946e-06 8.188853443623418e-06 7.997717719668804e-06 7.987157499709541e-06 8.060829759213317e-06 8.240234678429244e-06 8.390058856669554e-06 8.51649115108038e-06 8.710902585375141e-06 8.775144355761231e-06 8.994182020423188e-06 8.872723597133866e-06 9.035291341024392e-06 9.37674268588472e-06 9.40969823088461e-06 9.353787173681146e-06 9.725470995412589e-06 9.646795161178745e-06 9.97025095221952e-06 9.944654620900323e-06 1.033938171476864e-05 1.0392904555756134e-05 1.0612420082216335e-05 1.0765793470380166e-05 1.0698219518601943e-05 1.1052835779153491e-05 1.1047187611341094e-05 1.1058656590651667e-05 1.118074577702513e-05 1.1314577644078643e-05 1.138657125588201e-05 1.1237348569553624e-05 1.1292122943688373e-05 1.1438770585609822e-05 1.119786157506623e-05 1.1337297105601606e-05 1.1101714228109321e-05
18	7.755435132262161e-06 7.863886825589108e-06 8.038855976155306e-06 7.955141019905826e-06 8.23079641381755e-06 8.458203623892615e-06 8.440512713951428e-06 8.689183528596716e-06 8.649636168161879e-06 8.82353483222697e-06 8.802203353203325e-06 8.826244098911833e-06 8.921276614817235e-06 8.929327627673852e-06 9.097520373317168e-06 9.19322651202545e-06 9.066174079957266e-06 9.146036775148167e-06 9.097400061058143e-06 8.986447501343727e-06 9.020957872227061e-06 8.955775364754833e-06 8.92479416551425e-06 8.932856587286576e-06 8.838884783511152e-06 8.884607480280348e-06 8.783125941268198e-06 8.534923298738161e-06 8.384675577216005e-06 8.273859303898765e-06 8.28088417928217e-06 8.32243817164623e-06 8.187312608970348e-06 8.362931311699037e-06 8.342168379018831e-06 8.20785641870648e-06 8.162476686911707e-06 8.21066425911419e-06 8.398500473851236e-06 8.53914124427899e-06 8.700185446136889e-06 8.804863275401089e-06 8.941474835224732e-06 9.187336861507801e-06 9.11313334849912e-06 9.273141802782191e-06 9.58222632353689e-06 9.624856745190757e-06 9.547073898647635e-06 9.8930225123758e-06 9.86530741304444e-06 1.0187786820424016e-05 1.0202865399962726e-05 1.0717480395230048e-05 1.0719766451092928e-05 1.0906831614588197e-05 1.1070866221922745e-05 1.1021994175352626e-05 1.1397737059076991e-05 1.1360228417618556e-05 1.1389246355454703e-05 1.150502935304319e-05 1.1607818135666667e-05 1.173689150976515e-05 1.145303503124673e-05 1.1658390861430975e-05 1.1798337710805644e-05 1.1553927150130075e-05 1.1614155093758566e-05 1.1358146615269002e-05
19	8.081064300834676e-06 8.153880603919669e-06 8.360996366801164e-06 8.227303672523833e-06 8.461615396187008e-06 8.668875188353806e-06 8.577690492316368e-06 8.81750465786181e-06 8.775153142047757e-06 8.996141879526065e-06 8.891039781838825e-06 8.959270420290913e-06 9.00179943673398e-06 9.017890699053665e-06 9.188199551208642e-06 9.27542319342773e-06 9.084080288890052e-06 9.223551561155755e-06 9.150919549936925e-06 9.064331223504006e-06 9.113638636012934e-06 9.027154114938037e-06 9.011809911751098e-06 9.042433561262496e-06 8.965029283401018e-06 9.016574041647956e-06 8.923371497242188e-06 8.668785300961038e-06 8.567479199659679e-06 8.470694347037473e-06 8.412151412812728e-06 8.525804414251463e-06 8.342744496667973e-06 8.475768556599802e-06 8.50093932277404e-06 8.461052257480331e-06 8.416387745050562e-06 8.425827732013627e-06 8.623660263091956e-06 8.753924761842695e-06 8.92511269476515e-06 8.944688846074567e-06 9.144917224398643e-06 9.425731078635274e-06 9.3986791141061e-06 9.566481277813573e-06 9.798700494872592e-06 9.868545303018043e-06 9.769950057455583e-06 1.0059163991943345e-05 1.0122756324517742e-05 1.0421732267268319e-05 1.0497795377863164e-05 1.1048859164499541e-05 1.1047941938058664e-05 1.1174668895930773e-05 1.1357226104883797e-05 1.1325318543881596e-05 1.1677459201312365e-05 1.1640924564089273e-05 1.1659492664814863e-05 1.1822749248708335e-05 1.1870049926098208e-05 1.2049558087735634e-05 1.1666802757427236e-05 1.1932372870257835e-05 1.2065367377758171e-05 1.1862793708226546e-05 1.1847504760270165e-05 1.1565945005038786e-05
20	8.445544728640336e-06 8.467377507664986e-06 8.696091741837772e-06 8.532701911925998e-06 8.684221663752041e-06 8.866431586524099e-06 8.731435504366095e-06 8.957787287993801e-06 8.924997717079515e-06 9.151663420805009e-06 8.948066961411596e-06 9.047060538746342e-06 9.04620546500442e-06 9.045169221536032e-06 9.203080433143307e-06 9.279420393762415e-06 9.068148185439544e-06 9.261857539051254e-06 9.163720763442132e-06 9.128770154239597e-06 9.18821260183835e-06 9.098324943316544e-06 9.132538974567535e-06 9.133038958587255e-06 9.073218501013567e-06 9.134578868804009e-06 9.063177829321489e-06 8.799950723716453e-06 8.760759052858023e-06 8.686003514356186e-06 8.564428553698345e-06 8.738397145684482e-06 8.536757860973704e-06 8.622772857678117e-06 8.679962189868746e-06 8.745274805730557e-06 8.742302236084093e-06 8.70373302101645e-06 8.90543661617204e-06 9.025476408656208e-06 9.192354016941143e-06 9.138718228232588e-06 9.408557423785612e-06 9.719479236237997e-06 9.715721335553955e-06 9.892123185064843e-06 1.0039756269541974e-05 1.0142083431730566e-05 1.0033723741460975e-05 1.0240097663187701e-05 1.0415099607092944e-05 1.0674328754398597e-05 1.0814230914956415e-05 1.1316216306393768e-05 1.1342757757471199e-05 1.1409081457166669e-05 1.1601681094927322e-05 1.1601575460395193e-05 1.1896781503960838e-05 1.1890981528378282e-05 1.1882245554624291e-05 1.2130026617521894e-05 1.2093050952463361e-05 1.2298045304514527e-05 1.1875277725947738e-05 1.2100544639291316e-05 1.226645328289433e-05 1.2116724543841445e-05 1.2036713933727584e-05 1.1721989365578435e-05
21	8.814695838961774e-06 8.794857649986126e-06 9.020534323538111e-06 8.859493906028551e-06 8.906834577320481e-06 9.053880677429575e-06 8.915769436610335e-06 9.108353159130537e-06 9.08455030987513e-06 9.254486299668028e-06 8.962251722141646e-06 9.086179784841173e-06 9.060299806636382e-06 9.002227698711117e-06 9.153156104163764e-06 9.221547670718298e-06 9.036026487656924e-06 9.269912602273548e-06 9.156371275681702e-06 9.197819272364227e-06 9.231748434791608e-06 9.155916718593445e-06 9.271987593765603e-06 9.20101894015371e-06 9.142988526213536e-06 9.239002099759686e-06 9.200611712238346e-06 8.925688324223857e-06 8.970460118394115e-06 8.934098817308289e-06 8.753710094500465e-06 8.93927290582597e-06 8.765856452027428e-06 8.829528303256732e-06 8.89534932428885e-06 9.06011158223357e-06 9.126420911493528e-06 9.031042602602019e-06 9.233504705511668e-06 9.35544024764117e-06 9.49812306545403e-06 9.393555340766982e-06 9.732666395419587e-06 1.005925557068972e-05 1.0054105379080598e-05 1.0221236776654833e-05 1.0309048009679132e-05 1.0437630170557597e-05 1.0338827354374557e-05 1.044379784461113e-05 1.0720940819511497e-05 1.0928635726426277e-05 1.1121993801092025e-05 1.1546327020072542e-05 1.157849936843258e-05 1.1620327213333002e-05 1.1790691398232875e-05 1.1838429141003643e-05 1.207619865718456e-05 1.2099126814977636e-05 1.2078812776835847e-05 1.2394735246056047e-05 1.2273498255202933e-05 1.2464638968532744e-05 1.2060612912292667e-05 1.2181378930023617e-05 1.2431473736581087e-05 1.2326622807544973e-05 1.2183511609202538e-05 1.1827932833625374e-05
22	9.160708111913565e-06 9.137770034867543e-06 9.330199924830513e-06 9.18547213250049e-06 9.133458611777625e-06 9.228153634926636e-06 9.116034616699537e-06 9.248466646587777e-06 9.215117901552656e-06 9.285998966432748e-06 8.953786619263186e-06 9.10168203297917e-06 9.053577799410266e-06 8.910192668345263e-06 9.074591732027294e-06 9.156866183018931e-06 9.000859414306957e-06 9.252082387931782e-06 9.14767346921651e-06 9.282055503936677e-06 9.235508583634456e-06 9.190808815480237e-06 9.38629138327289e-06 9.250495868632406e-06 9.186084286492826e-06 9.338450218246025e-06 9.336542961136231e-06 9.061013454525576e-06 9.195883547413605e-06 9.22394961827712e-06 8.991665258017459e-06 9.14043240197447e-06 9.025335636384695e-06 9.091682015323658e-06 9.15391499699655e-06 9.411776427417455e-06 9.554236788204779e-06 9.388764993854586e-06 9.598066452430349e-06 9.750297744792017e-06 9.830582886787545e-06 9.708254941467377e-06 1.0091107214896885e-05 1.0414244359156848e-05 1.040269091258426e-05 1.0529998587784841e-05 1.0603349451958156e-05 1.0741127926556874e-05 1.067214660373441e-05 1.0672889825350978e-05 1.1013548935892396e-05 1.1155065854681763e-05 1.1390888336041975e-05 1.1776168880636377e-05 1.1740016090346154e-05 1.182220696893669e-05 1.1920151761429366e-05 1.201939328813513e-05 1.2229068815850673e-05 1.2248725803276667e-05 1.2254705056897927e-05 1.257304916013673e-05 1.241959710689479e-05 1.2557948443230205e-05 1.2209314973142955e-05 1.2218098437330016e-05 1.2569978291627143e-05 1.2496557168458366e-05 1.2281188789609549e-05 1.1885396187247586e-05
23	9.474776902633783e-06 9.481299348114772e-06 9.629062216580995e-06 9.479688212900458e-06 9.348552929022683e-06 9.37588826989546e-06 9.292870500076375e-06 9.344289839023322e-06 9.278208730132325e-06 9.25021078067849e-06 8.955996514618361e-06 9.120213033862358e-06 9.034616942409535e-06 8.810593499839478e-06 9.00324012059852e-06 9.13297289113727e-06 8.966244767400525e-06 9.211033963190333e-06 9.149947866132733e-06 9.367371538812518e-06 9.216526251783591e-06 9.209615772710885e-06 9.455403688250727e-06 9.302670895965644e-06 9.237513380414953e-06 9.443892323211018e-06 9.47682121681835e-06 9.223645316504864e-06 9.442137349925186e-06 9.551603198580356e-06 9.284236878470592e-06 9.36930618538681e-06 9.310980127757984e-06 9.388429449366551e-06 9.457402934632587e-06 9.801606545100976e-06 1.0009286415884767e-05 9.769628308001092e-06 9.987814311577439e-06 1.0190939913458178e-05 1.0179856511305213e-05 1.0076599142927525e-05 1.045395174606829e-05 1.0750048025530219e-05 1.0752040147360267e-05 1.0817966508071283e-05 1.0921408598664668e-05 1.1039945288775821e-05 1.1014492174854347e-05 1.0935933908102219e-05 1.1276128231858395e-05 1.1346150849033874e-05 1.16087591555061e-05 1.200255095013835e-05 1.1826205900514007e-05 1.2012493322265928e-05 1.19905527832405e-05 1.2145293714367365e-05 1.2357854661550125e-05 1.2332603304932336e-05 1.2393285344521033e-05 1.2642353095920653e-05 1.253434209209447e-05 1.2602621704936864e-05 1.2320384484717927e-05 1.2251673500343478e-05 1.2674792124937149e-05 1.26103887627524e-05 1.2309811523336564e-05 1.189435050552659e-05
24	9.763574236055104e-06 9.786377380318209e-06 9.897886459196182e-06 9.712202686906438e-06 9.5267508669771e-06 9.484746797767873e-06 9.420034098021752e-06 9.378873095714518e-06 9.270640137180276e-06 9.177926625224095e-06 8.984879974478179e-06 9.147031966074685e-06 9.018491338285891e-06 8.740621462944937e-06 8.950695169723058e-06 9.149332278979478e-06 8.929463044323527e-06 9.151130216249815e-06 9.158682130591957e-06 9.421806158791683e-06 9.2067250300048e-06 9.237110652185495e-06 9.504093912347236e-06 9.384015290344212e-06 9.330844203481106e-06 9.559302351770705e-06 9.632446307018427e-06 9.42466396069156e-06 9.71767625483991e-06 9.893246510717256e-06 9.629303669071885e-06 9.645731977059243e-06 9.626101834447156e-06 9.707540336083748e-06 9.80439426008135e-06 1.0220257970178367e-05 1.0469352545408102e-05 1.017438029746021e-05 1.0392202003886637e-05 1.0631381251425978e-05 1.0548622964180753e-05 1.0483702650126859e-05 1.0808831178927474e-05 1.105030024371668e-05 1.109739047543734e-05 1.1107934485827255e-05 1.1257999011546892e-05 1.1332542952859872e-05 1.1341338351346744e-05 1.1231485885995417e-05 1.1503306952915883e-05 1.1523037093897083e-05 1.1787487401399105e-05 1.2192755805083276e-05 1.185424545040158e-05 1.2174931903902274e-05 1.201268753849628e-05 1.2237956041439034e-05 1.2446966560633627e-05 1.2365146004861915e-05 1.2470571045693073e-05 1.261243803468785e-05 1.2604231214692061e-05 1.2608974764004136e-05 1.2387271160309831e-05 1.2289949953673555e-05 1.2725620540587947e-05 1.2651027088815064e-05 1.2266131279821536e-05 1.185881801683994e-05
25	1.0023485663011091e-05 1.0007916061567598e-05 1.0098221599876457e-05 9.868155460023978e-06 9.659471930741343e-06 9.556554328822148e-06 9.500388095076733e-06 9.376302999313461e-06 9.228397522365577e-06 9.119743434138458e-06 9.031632375902821e-06 9.165599307211758e-06 9.020485789764897e-06 8.716885233480317e-06 8.908617184135926e-06 9.177397748698132e-06 8.89386508135578e-06 9.094382239128515e-06 9.169298764058267e-06 9.430908708021186e-06 9.232687717983993e-06 9.3001125267774e-06 9.564615446202085e-06 9.50189935817833e-06 9.476272470931677e-06 9.683024298178919e-06 9.814375412268588e-06 9.661660832194195e-06 1.0015955001562643e-05 1.0208253577641847e-05 1.0014840642705736e-05 9.975204330015591e-06 9.980031808395782e-06 1.0045620266329399e-05 1.0187087681730904e-05 1.0650102458098385e-05 1.0911861781140192e-05 1.0598084565484368e-05 1.0801565507219672e-05 1.1034248730661377e-05 1.0942814282269965e-05 1.0906522633440181e-05 1.1160268144685485e-05 1.1326255622207317e-05 1.1436838264634415e-05 1.1418733680128839e-05 1.1594057322068002e-05 1.1625884169934394e-05 1.162910628628851e-05 1.153373741310298e-05 1.1697673233278133e-05 1.1706517639873785e-05 1.1949015381148724e-05 1.232235139891718e-05 1.18611951652276e-05 1.2290738465315855e-05 1.2006937559834839e-05 1.231944465055197e-05 1.2479015303166058e-05 1.2371194540106337e-05 1.2468977957235633e-05 1.2517920200357176e-05 1.2598031436881922e-05 1.256855775337e-05 1.2389189781773956e-05 1.2306373926955038e-05 1.2705908780522385e-05 1.261780079655024e-05 1.217848726026253e-05 1.1798182125980827e-05
26	1.0233325197894641e-05 1.0127428915385056e-05 1.0208795092729104e-05 9.952479131635047e-06 9.756042370552335e-06 9.615705347624968e-06 9.550339471517723e-06 9.38436858925773e-06 9.20265266298142e-06 9.11008716770869e-06 9.07613390684166e-06 9.163710554612819e-06 9.041827527366824e-06 8.7410592439672e-06 8.874606070038857e-06 9.204114176841662e-06 8.874106184440098e-06 9.079021928508367e-06 9.194795105653049e-06 9.423771888553845e-06 9.30625714052568e-06 9.404480420422382e-06 9.645022491730809e-06 9.648723082778422e-06 9.662988404689468e-06 9.817589397345018e-06 1.002118377934737e-05 9.922346388274654e-06 1.0317280286765776e-05 1.047605376775735e-05 1.042092478652303e-05 1.0340751708628501e-05 1.0374024387516577e-05 1.0402762267474315e-05 1.0597006913864379e-05 1.1080929021612991e-05 1.1325371278015354e-05 1.1032133797870507e-05 1.121203131721638e-05 1.1397846448121716e-05 1.1363171882769098e-05 1.1324607679990927e-05 1.1515666804081969e-05 1.1609079589032784e-05 1.1766286992986739e-05 1.174945266914536e-05 1.1903936166688093e-05 1.1920535012777254e-05 1.1874198409944743e-05 1.1805563931840466e-05 1.186393394087675e-05 1.1894659615679944e-05 1.2098866401506162e-05 1.2383728304147883e-05 1.1885654548782014e-05 1.2346976078251643e-05 1.1993075625402173e-05 1.2389920449131146e-05 1.2453578539857327e-05 1.2357967163075619e-05 1.2398800990467432e-05 1.2391281880155806e-05 1.2489145633276895e-05 1.2475281288281318e-05 1.2318276215028717e-05 1.2276102175987244e-05 1.2619390728672222e-05 1.2533822898052034e-05 1.2087237601407844e-05 1.1738980202540488e-05
27	1.0370172381314685e-05 1.0163555865542546e-05 1.023885999178987e-05 9.98827988464482e-06 9.82049442427732e-06 9.693327759159269e-06 9.596221089579464e-06 9.429987849086315e-06 9.225310693021524e-06 9.148683639266068e-06 9.115410978975378e-06 9.147549999829741e-06 9.072208358601903e-06 8.817118339636156e-06 8.871239273507537e-06 9.240199117554215e-06 8.89092077483474e-06 9.138220496806041e-06 9.263260864572518e-06 9.450852630266989e-06 9.430136701105428e-06 9.543970563026949e-06 9.745107774354524e-06 9.818112741789935e-06 9.87639995242246e-06 9.97202808236179e-06 1.0245211160756438e-05 1.0204271821519282e-05 1.0610922532093923e-05 1.0718668065461397e-05 1.0826643442131217e-05 1.0716715043929298e-05 1.0792118535346678e-05 1.0780830884263153e-05 1.1023273907664332e-05 1.1515625094336611e-05 1.1714926109055966e-05 1.1466111179190137e-05 1.1627695530854188e-05 1.1746696413496172e-05 1.1798919281166602e-05 1.1718255047968094e-05 1.1876349538659452e-05 1.1916928278485398e-05 1.2080294002202176e-05 1.2081850092021134e-05 1.2176853965346301e-05 1.2203268305208835e-05 1.2099455500951318e-05 1.2029434230886668e-05 1.2013626575330088e-05 1.2070674430499644e-05 1.222756506647933e-05 1.2382075695680209e-05 1.1937922285018943e-05 1.2345919846363978e-05 1.198313315897108e-05 1.242955522965926e-05 1.2377300456080815e-05 1.231110583364456e-05 1.2304241576791306e-05 1.2252287025784075e-05 1.2298741852607727e-05 1.2330776125824894e-05 1.2197123120241804e-05 1.219855647936551e-05 1.2490065017083659e-05 1.2438175807002152e-05 1.2020247981564704e-05 1.1699886662450248e-05
