pixel,1386A,1391A,1396A,1401A,1406A,1411A,1416A,1421A,1426A,1431A,1436A,1441A,1446A,1451A,1456A,1461A,1466A,1471A,1476A,1481A,1486A,1491A,1496A,1501A,1506A,1511A,1516A,1521A,1526A,1531A,1536A,1541A,1546A,1551A,1556A,1578A,1583A,1588A,1593A,1598A,1603A,1608A,1613A,1618A,1623A,1628A,1633A,1638A,1643A,1648A,1653A,1658A,1663A,1668A,1673A,1678A,1683A,1688A,1693A,1698A,1703A,1708A,1713A,1718A,1723A,1728A,1733A,1738A,1743A,1748A
11	6.573207407518169e-06 6.4533033549066876e-06 6.464102223440775e-06 6.485405134793188e-06 6.508018643825318e-06 6.674391016902165e-06 6.789612722015986e-06 6.880831688149187e-06 6.980620822301131e-06 7.125916272120641e-06 7.113395925446803e-06 7.10189036886754e-06 7.3052205378763575e-06 7.353236836554241e-06 7.3888415080594605e-06 7.283943174626837e-06 7.369794425781396e-06 7.396849631021906e-06 7.318588023873593e-06 7.700472655870839e-06 7.759950024741273e-06 7.756880197058523e-06 8.056465914902242e-06 8.106867075656038e-06 7.955430319354688e-06 7.816373087404411e-06 7.652743492424025e-06 7.724457873665888e-06 7.585375461358949e-06 7.691280832952799e-06 7.729039819068609e-06 7.9004708449366e-06 7.719090303496331e-06 7.596133060468948e-06 7.802184782832704e-06 7.81201396528356e-06 8.038597062179926e-06 8.199930398898369e-06 8.051782173610308e-06 7.739177575458415e-06 7.732116434343361e-06 7.899665837076596e-06 7.914958584595269e-06 8.026922273780665e-06 8.024500192166884e-06 8.089807239453357e-06 8.230349624063796e-06 8.259648090427593e-06 8.147073685626782e-06 8.104698971665966e-06 8.170515935980302e-06 8.081130749345154e-06 8.059957217080173e-06 8.255084138472905e-06 8.445319313271824e-06 8.435540683257091e-06 8.352371793487785e-06 8.301529640360153e-06 8.384194845808692e-06 8.531452346092653e-06 8.442980059829148e-06 8.609641016467036e-06 8.55334033035388e-06 8.681654925469666e-06 8.892965050974336e-06 8.82273281776386e-06 9.015601379112606e-06 9.129607707340328e-06 9.028585972233652e-06 8.788100993106825e-06
12	6.618186875535728e-06 6.480083227162444e-06 6.487350006566613e-06 6.541909080607575e-06 6.5783579655397915e-06 6.748073199880591e-06 6.910489346740072e-06 6.95065293307857e-06 6.978158424527429e-06 7.116233099350237e-06 7.1410596479066615e-06 7.0983717489268015e-06 7.324715335086684e-06 7.3793277633933365e-06 7.513608030887859e-06 7.414264677036313e-06 7.4856736462176795e-06 7.5962465321197154e-06 7.526380214638459e-06 7.886973374284656e-06 7.93229213532243e-06 7.948627596869817e-06 8.237572356927972e-06 8.215612538229994e-06 8.157924339167246e-06 8.019911928755644e-06 7.775389512771122e-06 7.84636990671009e-06 7.734611346425534e-06 7.82637114300178e-06 7.913325410187203e-06 8.077255049693771e-06 7.913149852467471e-06 7.793790147194374e-06 7.948286217141626e-06 7.831169917792339e-06 8.042877434285733e-06 8.167467621012704e-06 7.961035121249412e-06 7.724926305579484e-06 7.695302177503124e-06 7.855423182927772e-06 7.917433612904642e-06 8.01543512863718e-06 8.034094064065988e-06 8.11782451846808e-06 8.2231786436212e-06 8.254160419445271e-06 8.218206385656046e-06 8.115288097562972e-06 8.234927280806594e-06 8.110500406731802e-06 8.11035394313835e-06 8.331033145321783e-06 8.505369933654933e-06 8.495132515102182e-06 8.511198149982669e-06 8.509471158144395e-06 8.616245428496106e-06 8.747130391635434e-06 8.601164257450526e-06 8.841057783545387e-06 8.830246645278271e-06 8.978162770424268e-06 9.203794560553562e-06 9.135807890533199e-06 9.379802759401194e-06 9.453807762947085e-06 9.378943311554088e-06 9.127559835629028e-06
13	6.682396851369245e-06 6.554426708875322e-06 6.553252232069411e-06 6.633449688253255e-06 6.66847456218084e-06 6.849756426205376e-06 7.021611497414308e-06 7.0297378424875925e-06 7.000863824571664e-06 7.1104100805675755e-06 7.186927467357518e-06 7.142287664037248e-06 7.323628991088237e-06 7.402387347677204e-06 7.639871359902275e-06 7.568299030606276e-06 7.6075052964394265e-06 7.779337064529042e-06 7.739304773907917e-06 8.061947104425224e-06 8.1006295624174e-06 8.131939515815473e-06 8.384964413909509e-06 8.324456218512924e-06 8.333733883851758e-06 8.189432179107716e-06 7.879880695826983e-06 7.988916702817397e-06 7.91035146535615e-06 7.968887599713901e-06 8.097886509965558e-06 8.250070261330986e-06 8.11295769013444e-06 7.990448531429845e-06 8.077817119882386e-06 7.852093959759942e-06 8.01180011105683e-06 8.134375857717983e-06 7.877596964816044e-06 7.734053057391055e-06 7.712961112436245e-06 7.840757997170029e-06 7.923217721459277e-06 8.007190475728002e-06 8.060709930527397e-06 8.165746827526008e-06 8.212620337422915e-06 8.240991167980584e-06 8.25915945849235e-06 8.135186950657513e-06 8.269090301641381e-06 8.126541991129868e-06 8.17168756453847e-06 8.40795782366464e-06 8.601101342290233e-06 8.589935163252419e-06 8.684625825771021e-06 8.726493023054249e-06 8.85963731868123e-06 8.995952002031221e-06 8.816436123905707e-06 9.111438068041927e-06 9.125387366744008e-06 9.289840698002154e-06 9.476963241525663e-06 9.481086377099236e-06 9.742240634363131e-06 9.779943344584574e-06 9.72150742915386e-06 9.523336828662786e-06
14	6.795336560830357e-06 6.686586307181102e-06 6.666494451921441e-06 6.757367063689416e-06 6.772305806522396e-06 6.975071115100456e-06 7.107389093609252e-06 7.1293636152708105e-06 7.0608642948961455e-06 7.126679955157478e-06 7.2650776914250434e-06 7.237291665614552e-06 7.341092804697106e-06 7.452112664289878e-06 7.759854836727449e-06 7.732034906043069e-06 7.739160917365907e-06 7.943600554064691e-06 7.937730793957735e-06 8.215725872000173e-06 8.260630240199276e-06 8.303771750142479e-06 8.503278400363599e-06 8.448054540218812e-06 8.48732712052388e-06 8.3399322993346e-06 8.002814356680616e-06 8.179302404422381e-06 8.114992722811684e-06 8.120273348878053e-06 8.285069370466195e-06 8.409917799169427e-06 8.297575743397765e-06 8.160791047817963e-06 8.175415381311279e-06 7.888268881372667e-06 7.983930591095973e-06 8.134818422196469e-06 7.849890172299553e-06 7.783147226744432e-06 7.79340783784937e-06 7.871019529272403e-06 7.930816247188653e-06 7.989355022896585e-06 8.071452619164318e-06 8.21645144164796e-06 8.195275662861202e-06 8.213892465291275e-06 8.274515807592045e-06 8.18352100922638e-06 8.302521282267682e-06 8.155765923320358e-06 8.25359863431932e-06 8.511442647653668e-06 8.735813723951177e-06 8.724354909134738e-06 8.876317074460847e-06 8.929251471464446e-06 9.102405073270667e-06 9.273852441114052e-06 9.098557992026094e-06 9.412754228430422e-06 9.426228305133278e-06 9.606567500740623e-06 9.716472291373978e-06 9.848279229119654e-06 1.008078129788783e-05 1.00938633175991e-05 1.006784693894446e-05 9.973915560705713e-06
15	6.968804478487096e-06 6.868330127930855e-06 6.825579485256338e-06 6.912866537753927e-06 6.8987614329000926e-06 7.118342269798865e-06 7.185619931308919e-06 7.254726617601609e-06 7.164613021556402e-06 7.181373366499158e-06 7.373985934776874e-06 7.359342520558246e-06 7.409781155951586e-06 7.5436832437354226e-06 7.863227310272939e-06 7.88321091591968e-06 7.883676722986466e-06 8.104333954025568e-06 8.1116325363576e-06 8.344607874681704e-06 8.404837754116868e-06 8.459788084320121e-06 8.599810201896945e-06 8.58491815299815e-06 8.637297403101775e-06 8.499379944583895e-06 8.175946919617711e-06 8.410900069204155e-06 8.327881342843523e-06 8.274671657469951e-06 8.469692510224317e-06 8.55268771741558e-06 8.459176127414888e-06 8.307439914458977e-06 8.242465894615113e-06 7.950460904955713e-06 8.000229658759805e-06 8.189038465128724e-06 7.899587282399285e-06 7.875220024622165e-06 7.916104661267529e-06 7.938193809388506e-06 7.941624512623602e-06 7.9575005783508e-06 8.048481092134703e-06 8.25783631685531e-06 8.176682282427818e-06 8.190478693457851e-06 8.296725013482899e-06 8.278078846130631e-06 8.372184854059328e-06 8.219381223437802e-06 8.361737959246743e-06 8.65489286261045e-06 8.888122744773452e-06 8.880170252068375e-06 9.079722601610816e-06 9.115642785900068e-06 9.348485081522482e-06 9.561039532374045e-06 9.43411908001298e-06 9.736674318403205e-06 9.720485130146045e-06 9.930405243042067e-06 9.942661296631994e-06 1.0225064701091133e-05 1.039804708615436e-05 1.0394383094017486e-05 1.04438619702439e-05 1.0445510179265617e-05
16	7.183200021983406e-06 7.08611522274053e-06 7.0288463294922305e-06 7.100796974691015e-06 7.064167155215946e-06 7.2745896671809615e-06 7.297038163733355e-06 7.4041070767233405e-06 7.305425253360472e-06 7.28217127474907e-06 7.493873914759779e-06 7.477747998045697e-06 7.533806660722702e-06 7.677182084571023e-06 7.946279410543622e-06 8.020147960068166e-06 8.04530001684648e-06 8.275239547610499e-06 8.251426629188692e-06 8.452744018462535e-06 8.530384376895486e-06 8.59272535768681e-06 8.68493726373544e-06 8.727529901569072e-06 8.787196308051888e-06 8.672491793239793e-06 8.391112819373931e-06 8.647782439161282e-06 8.525084601313587e-06 8.441341067098688e-06 8.6392068984016e-06 8.674703617641634e-06 8.599771289247358e-06 8.441464868093072e-06 8.294870461891004e-06 8.04864476657524e-06 8.076736302640251e-06 8.301683916535128e-06 8.0060850640006e-06 7.995592310943394e-06 8.055518277475547e-06 8.029576127598637e-06 7.972190524599172e-06 7.93475361657166e-06 8.009675756526481e-06 8.293493020323455e-06 8.170393441496249e-06 8.203490413752592e-06 8.36419032482695e-06 8.419142397559109e-06 8.489795485105807e-06 8.322295451468479e-06 8.499122751292933e-06 8.8352410057369e-06 9.035211532388733e-06 9.036138137053435e-06 9.282236797188688e-06 9.309178613824013e-06 9.60127993935107e-06 9.832255963143047e-06 9.788179618324764e-06 1.0068878550114043e-05 1.0006629167628385e-05 1.0272021852963823e-05 1.0183946717121858e-05 1.060451966689021e-05 1.0707623963781884e-05 1.068672784723683e-05 1.0852897416942813e-05 1.0891825881941126e-05
17	7.407178273841665e-06 7.328984896027846e-06 7.271258783362857e-06 7.323939835706292e-06 7.277915938967295e-06 7.440624504615751e-06 7.472248326030636e-06 7.578600317012813e-06 7.469919679587188e-06 7.422343918621771e-06 7.613607132727407e-06 7.586558718483259e-06 7.69608726773225e-06 7.843590903938943e-06 8.019924124270441e-06 8.161173243110662e-06 8.22187148127151e-06 8.458386417242857e-06 8.358273161504392e-06 8.547882048739545e-06 8.642163008144251e-06 8.697932466829862e-06 8.759405561131821e-06 8.862275850977344e-06 8.916614338244788e-06 8.84018944395035e-06 8.60486323304347e-06 8.858905868384767e-06 8.701262060884053e-06 8.624591218121322e-06 8.786858564544172e-06 8.771831415419328e-06 8.724949252907168e-06 8.57677999227395e-06 8.362025603009305e-06 8.17971451726949e-06 8.203677854822126e-06 8.451199907566337e-06 8.130727780456556e-06 8.125390487422234e-06 8.211587426306086e-06 8.14245396576605e-06 8.042747446839692e-06 7.967664267076601e-06 8.003732657404488e-06 8.340060152689267e-06 8.1929917449594e-06 8.268525880826047e-06 8.498882885053956e-06 8.590890557551948e-06 8.642652130253421e-06 8.457016297937686e-06 8.664302013039896e-06 9.041670042068333e-06 9.166928043374133e-06 9.18681148497358e-06 9.473418459853622e-06 9.536966893203869e-06 9.849142912348759e-06 1.0076085228032156e-05 1.0125327066710316e-05 1.038711688624531e-05 1.0292570798197403e-05 1.0622360411044988e-05 1.0459587991780654e-05 1.0976606997429853e-05 1.1018426157198253e-05 1.097132577564039e-05 1.1260689656797469e-05 1.1288754010199393e-05
18	7.625632055851789e-06 7.582543552250556e-06 7.5432690112879825e-06 7.5759040822892575e-06 7.528878963061395e-06 7.617395525317554e-06 7.705297936271721e-06 7.783162006178067e-06 7.65062633893515e-06 7.586162155981503e-06 7.74175427400781e-06 7.710050844930157e-06 7.876152982243517e-06 8.026732228842601e-06 8.104921830832226e-06 8.321830424440643e-06 8.411700774276621e-06 8.644194196821085e-06 8.45428171948196e-06 8.638580271114934e-06 8.745619308309136e-06 8.776142514575035e-06 8.81347714767588e-06 8.971301917181496e-06 9.002718761050823e-06 8.980435655551257e-06 8.782592716589752e-06 9.027981416276196e-06 8.862053786733286e-06 8.801272309932362e-06 8.915141795608399e-06 8.854596059402333e-06 8.84092369732524e-06 8.735063050718912e-06 8.47491306794586e-06 8.328332801140235e-06 8.357491675465907e-06 8.600297732934688e-06 8.253770283722038e-06 8.257004314170908e-06 8.398598879188787e-06 8.287242089198579e-06 8.17471404605131e-06 8.10240241290423e-06 8.077547061817757e-06 8.421515545917852e-06 8.25979486443613e-06 8.379011454790156e-06 8.692440416373585e-06 8.77635534594238e-06 8.818196126436681e-06 8.623280192988769e-06 8.854384365905388e-06 9.257058031129143e-06 9.292669899224834e-06 9.348842292425392e-06 9.659292849299244e-06 9.80848626240303e-06 1.0080472655475065e-05 1.0310653612131083e-05 1.0427257340588379e-05 1.0666016419010189e-05 1.0584579013225497e-05 1.0944137742154617e-05 1.0774444908588648e-05 1.1326516977441716e-05 1.1328204443680017e-05 1.1249231236985626e-05 1.1625555681260142e-05 1.1641456978318568e-05
19	7.840584420545101e-06 7.82877024071866e-06 7.8325230883855e-06 7.836956667071693e-06 7.788383611341046e-06 7.812726130322577e-06 7.964019335582313e-06 8.010252678160482e-06 7.848970629849891e-06 7.767008876962349e-06 7.895032057646393e-06 7.8806660901171e-06 8.063014691025611e-06 8.205160816664227e-06 8.225598261317351e-06 8.507031159668772e-06 8.61068721168036e-06 8.812626844608556e-06 8.556682944951912e-06 8.72006630919861e-06 8.83391447563811e-06 8.829619447684671e-06 8.836491197106216e-06 9.038907031977964e-06 9.04490846400052e-06 9.070788237524534e-06 8.916303556870183e-06 9.145145875080288e-06 9.00603706864115e-06 8.949594958798946e-06 9.03105036347903e-06 8.952623769628885e-06 8.94981182812652e-06 8.929563054941271e-06 8.647563388268197e-06 8.473311792179797e-06 8.51426987358586e-06 8.72440202442391e-06 8.380105917774005e-06 8.398131390921695e-06 8.623797668678084e-06 8.481408524911056e-06 8.382548206015727e-06 8.346746212920901e-06 8.249919454799429e-06 8.561867801328906e-06 8.389997699460385e-06 8.532033813505468e-06 8.91839632148216e-06 8.974886545209178e-06 9.015694231441556e-06 8.828129272638088e-06 9.075210236525056e-06 9.468947845838731e-06 9.4436881294255e-06 9.543438369103568e-06 9.863622384128283e-06 1.0107052520210159e-05 1.0303932923939995e-05 1.0559217191141193e-05 1.0698352616907808e-05 1.0893025093383326e-05 1.0874362871409905e-05 1.121046429616582e-05 1.1123007068562785e-05 1.1644803823986786e-05 1.1620609226530437e-05 1.1524137012803518e-05 1.1930221696048964e-05 1.1970583895285741e-05
20	8.06495404028914e-06 8.058828156540736e-06 8.122330356121839e-06 8.091010675080312e-06 8.042126273651268e-06 8.043313008244858e-06 8.216339435930503e-06 8.245006788300026e-06 8.074846394379604e-06 7.979860433960773e-06 8.095354905911432e-06 8.111820648982548e-06 8.266556611168123e-06 8.37137474517591e-06 8.389524550465095e-06 8.707866636018651e-06 8.802479723533745e-06 8.937651143750404e-06 8.654341622263481e-06 8.77816958505913e-06 8.892554838763012e-06 8.856710329725257e-06 8.829826245617838e-06 9.054958972142577e-06 9.056233519778565e-06 9.091168574603847e-06 9.006460543521476e-06 9.209507748203486e-06 9.127331990603197e-06 9.07753780777697e-06 9.137987697469618e-06 9.076849058102918e-06 9.048847002778079e-06 9.137268571501783e-06 8.861779814743412e-06 8.597191463023922e-06 8.662215337441598e-06 8.829146427313037e-06 8.527793581480757e-06 8.564871976630276e-06 8.88206294721435e-06 8.73441708565006e-06 8.663304647442147e-06 8.660193751926939e-06 8.51356736258027e-06 8.776194812466208e-06 8.593833473687884e-06 8.738718149439135e-06 9.150726290419073e-06 9.193332955194382e-06 9.238445940247857e-06 9.074404667947826e-06 9.341629453866182e-06 9.680593789075195e-06 9.649161201457136e-06 9.773377255274667e-06 1.010817692579914e-05 1.04005877568546e-05 1.0547312261536734e-05 1.0817842993611482e-05 1.0965479772160437e-05 1.1086284859397603e-05 1.1143595835997063e-05 1.1434539533977182e-05 1.1485992594248998e-05 1.1926213070813276e-05 1.1882723835441625e-05 1.179852068180132e-05 1.218381972739338e-05 1.2288413227757776e-05
21	8.309462343062326e-06 8.283737900413019e-06 8.400918178004713e-06 8.33415817297845e-06 8.303051020316171e-06 8.320237232575123e-06 8.446613321312823e-06 8.480759935832454e-06 8.340846063374223e-06 8.246957960460959e-06 8.354498343033906e-06 8.389270228727328e-06 8.502404681091833e-06 8.54361509702034e-06 8.578651040975067e-06 8.8975201214512e-06 8.967805865764908e-06 9.006997075919333e-06 8.723389817700423e-06 8.811928719232792e-06 8.917107108622869e-06 8.845205412761105e-06 8.80669483237149e-06 9.016887519369574e-06 9.036075138120936e-06 9.04246579323696e-06 9.055539996190137e-06 9.245825295485848e-06 9.224432781292935e-06 9.200696569341124e-06 9.227301992133637e-06 9.199465409699167e-06 9.133127835727796e-06 9.314346245661533e-06 9.080029455170719e-06 8.70616095757434e-06 8.807660310971173e-06 8.941610601503978e-06 8.711895516464765e-06 8.773423018536951e-06 9.154450412932816e-06 9.041388124342126e-06 9.000307060043301e-06 8.997108325424147e-06 8.842482436667547e-06 9.059153261949822e-06 8.864248419574379e-06 9.009506988860253e-06 9.383026440172917e-06 9.437821731977052e-06 9.490450838173594e-06 9.358424767100053e-06 9.662052156769055e-06 9.90226798948417e-06 9.905625121827128e-06 1.0025537068668223e-05 1.039334485522447e-05 1.0667772609892934e-05 1.0827109774266713e-05 1.1063441933801653e-05 1.1253772353682353e-05 1.127434317702646e-05 1.1385042362868822e-05 1.164949678919034e-05 1.1830817283984665e-05 1.2169127624039371e-05 1.21141452427869e-05 1.2059437516520323e-05 1.2403752747363331e-05 1.2581842568261674e-05
22	8.564099254026535e-06 8.526854561797976e-06 8.672693397907796e-06 8.569074624908152e-06 8.577703652262328e-06 8.629557975765277e-06 8.66163994019996e-06 8.71644301040491e-06 8.646955137148931e-06 8.571375749409528e-06 8.653928777394788e-06 8.680288013378048e-06 8.765370633008525e-06 8.739917242299294e-06 8.766395043279373e-06 9.047278973781625e-06 9.09222636510004e-06 9.028268233097183e-06 8.757914880833925e-06 8.829655159121043e-06 8.913368128997588e-06 8.779903918196153e-06 8.77172796761242e-06 8.938321084498544e-06 8.979622867455027e-06 8.963346919386585e-06 9.078871333609059e-06 9.291250403622333e-06 9.299793808718148e-06 9.315565976806845e-06 9.287700409018537e-06 9.285567246595488e-06 9.197106100674994e-06 9.433152367806175e-06 9.27601116766845e-06 8.838176336335125e-06 8.969012322464003e-06 9.089309252745735e-06 8.93678383804107e-06 9.032734160399192e-06 9.426039381374942e-06 9.392751214598743e-06 9.374216457926162e-06 9.340469799705207e-06 9.202887310332742e-06 9.390952134400202e-06 9.186906695153228e-06 9.339909567226682e-06 9.625157996069583e-06 9.716322296132614e-06 9.778057930722805e-06 9.675253699077667e-06 1.002392605773307e-05 1.0142159346368339e-05 1.0182717753916963e-05 1.0286089119207718e-05 1.0701417789736607e-05 1.0911420514705923e-05 1.1135974866335265e-05 1.1283263011222858e-05 1.156408579047976e-05 1.1471224250140817e-05 1.1609065643577325e-05 1.1868110039811395e-05 1.2117520260317936e-05 1.2377775542224132e-05 1.2314175329835232e-05 1.2278069425049717e-05 1.2594987985972253e-05 1.2820819916797321e-05
23	8.807584507354946e-06 8.796475185935017e-06 8.949839141957066e-06 8.810608944544117e-06 8.848511648161741e-06 8.941497580293884e-06 8.883113061198981e-06 8.951136507443659e-06 8.971625485763233e-06 8.925869254223975e-06 8.952595638312217e-06 8.951302420675463e-06 9.03142078915933e-06 8.950162222588948e-06 8.931306856791638e-06 9.147253457576539e-06 9.1722331377575e-06 9.00693022810337e-06 8.771002493067653e-06 8.830894248386949e-06 8.891305327167332e-06 8.67237934010966e-06 8.72161275303301e-06 8.851868563207028e-06 8.899758656408803e-06 8.911562494764546e-06 9.096798732868808e-06 9.350948330914023e-06 9.349883037002365e-06 9.409831336328195e-06 9.316849401791711e-06 9.326816386442898e-06 9.240769143992204e-06 9.497487288827886e-06 9.456719117500616e-06 9.038273609544982e-06 9.164310881115966e-06 9.289086317845717e-06 9.201049531924205e-06 9.346265142744238e-06 9.700203377636221e-06 9.77401055925519e-06 9.763081491700645e-06 9.692184056454561e-06 9.576731695065347e-06 9.756069202661638e-06 9.550677236053875e-06 9.717044680924876e-06 9.886830826439962e-06 1.0034100149910437e-05 1.0102153031720025e-05 1.0026574899814217e-05 1.039473737055552e-05 1.0411699577961767e-05 1.0455563961176318e-05 1.0559615607573986e-05 1.1005162429627876e-05 1.1151203296480184e-05 1.1459281516175717e-05 1.1488972605018917e-05 1.1868587872245616e-05 1.167097140226981e-05 1.1826229101864165e-05 1.2070667178529879e-05 1.2320847973865153e-05 1.255487905779415e-05 1.247518397655597e-05 1.2429423582281452e-05 1.2744002377184385e-05 1.297800378354851e-05
24	9.027454435674756e-06 9.076398144404675e-06 9.234987655253316e-06 9.077711127246254e-06 9.097798318958443e-06 9.231054515115936e-06 9.127011287666647e-06 9.183796828639213e-06 9.283163388327874e-06 9.26511668672195e-06 9.215518599851257e-06 9.187888534734508e-06 9.272927612672439e-06 9.14478805834665e-06 9.066903038706078e-06 9.202952529618726e-06 9.21664763445547e-06 8.9526864893931e-06 8.775060807352324e-06 8.811353600378254e-06 8.861472943001697e-06 8.571950711421367e-06 8.659069449775986e-06 8.78771152861033e-06 8.82105858246759e-06 8.914371945569674e-06 9.109448120820825e-06 9.393535075269606e-06 9.365023915060342e-06 9.477363772114391e-06 9.326230344682944e-06 9.348349930870151e-06 9.278466446545968e-06 9.536342334481537e-06 9.64413762582203e-06 9.322208133107007e-06 9.40751035642217e-06 9.547297358957168e-06 9.511021056886485e-06 9.708764770945988e-06 9.990565974869462e-06 1.016863252740824e-05 1.0148585177520528e-05 1.006025197210381e-05 9.962877118911025e-06 1.0153443304575673e-05 9.951307054111087e-06 1.012795317947423e-05 1.0176570270119847e-05 1.0385366737795302e-05 1.0452026881518791e-05 1.0418247013660444e-05 1.0747106472280901e-05 1.0726648055738564e-05 1.0731896002441598e-05 1.087042020926329e-05 1.1284784831982765e-05 1.1402712047257162e-05 1.1775956445206192e-05 1.1704683854219761e-05 1.2124571970849533e-05 1.1857235038466256e-05 1.2024794256439009e-05 1.2235716906016064e-05 1.245492590873568e-05 1.2694345294270648e-05 1.258259999692234e-05 1.2505662693448593e-05 1.2833416296485767e-05 1.3037031370940875e-05
25	9.222108364093041e-06 9.341517296359407e-06 9.51204186051095e-06 9.36424646276049e-06 9.330359592733986e-06 9.48729296319687e-06 9.38771116261996e-06 9.413739294543354e-06 9.559257699861697e-06 9.54853071897098e-06 9.431621738092257e-06 9.395386200365467e-06 9.468672689055861e-06 9.302437328074709e-06 9.181641715461176e-06 9.220688462229313e-06 9.237813248607892e-06 8.904402600243175e-06 8.773780032345785e-06 8.783537386559678e-06 8.837736373884004e-06 8.530951479888301e-06 8.603219931383198e-06 8.761804440525502e-06 8.762112959030098e-06 8.950252931491741e-06 9.105131559910068e-06 9.389762663155056e-06 9.350237878929139e-06 9.518904891494988e-06 9.338950834260905e-06 9.390187149999645e-06 9.339480402368698e-06 9.583778478594353e-06 9.840152292960185e-06 9.673107851905131e-06 9.707274569276439e-06 9.863377321457904e-06 9.877072937417367e-06 1.0101954354383274e-05 1.031356519567153e-05 1.0569556966679804e-05 1.0527592472673386e-05 1.0451015565397594e-05 1.0362578358699154e-05 1.0586683691083284e-05 1.0383648779968974e-05 1.0557204873795663e-05 1.0502212498735634e-05 1.0761072820272772e-05 1.0818424472927367e-05 1.0855305966986661e-05 1.1092087121996032e-05 1.1092864934329239e-05 1.1036187058780345e-05 1.1241695128212061e-05 1.15473106840408e-05 1.1670948579361901e-05 1.2050012725888709e-05 1.1936180330555653e-05 1.2298655933048643e-05 1.2018811838484734e-05 1.2186498413824679e-05 1.2365387163651219e-05 1.2546192292894193e-05 1.2788905194356506e-05 1.2628569838756714e-05 1.2509649087798907e-05 1.2860924716544569e-05 1.2992640346005123e-05
26	9.394342899962732e-06 9.571394063978265e-06 9.754536203651841e-06 9.635524937431355e-06 9.562394553721762e-06 9.711777653712032e-06 9.642829062505756e-06 9.633979049442842e-06 9.792825445265665e-06 9.758670970703366e-06 9.600425173671902e-06 9.578619484852385e-06 9.603816156740159e-06 9.42081472746303e-06 9.287604176114213e-06 9.217274493361321e-06 9.248403420501205e-06 8.910795683071378e-06 8.778319130814238e-06 8.77767413837674e-06 8.830490609223633e-06 8.562977840814087e-06 8.592137503105734e-06 8.777449688101984e-06 8.730145944543742e-06 8.980600964832347e-06 9.092695795503608e-06 9.353585694552526e-06 9.33838261346606e-06 9.5379915370037e-06 9.374886160640312e-06 9.483569110849113e-06 9.44994078318396e-06 9.66698239075406e-06 1.0032338172164521e-05 1.0057556043697477e-05 1.0054067870000654e-05 1.0220585946512514e-05 1.0299858164040998e-05 1.0504282750504559e-05 1.0677929859290303e-05 1.0973560837694927e-05 1.0905405052579719e-05 1.0867051922672514e-05 1.0773518724520172e-05 1.1047224249984031e-05 1.083824769636183e-05 1.0994527527508674e-05 1.0872697422288522e-05 1.1158556390704182e-05 1.1204324173601254e-05 1.1334153929267944e-05 1.1465194102979577e-05 1.1494949824302238e-05 1.1378777684096567e-05 1.166967111410219e-05 1.1813271735125494e-05 1.195475021404386e-05 1.2254836690693994e-05 1.216078226288515e-05 1.2390189909016708e-05 1.2145681185642447e-05 1.2317360553116923e-05 1.2471770675253533e-05 1.2605945141190647e-05 1.2823798650817254e-05 1.2617742493471723e-05 1.244975519899119e-05 1.2837760738174263e-05 1.2855677350822548e-05
27	9.54025893144486e-06 9.755870773509705e-06 9.9414948532672e-06 9.852555626461132e-06 9.789718571216895e-06 9.904563022843901e-06 9.870085247392597e-06 9.823230191830172e-06 9.977733491282546e-06 9.90204312590285e-06 9.72265839213964e-06 9.727891763950165e-06 9.676398204368637e-06 9.511869824966267e-06 9.392933674287223e-06 9.226549053413965e-06 9.261027692788965e-06 8.981842560804876e-06 8.813218821133387e-06 8.81594459556841e-06 8.840136060518334e-06 8.64163121926305e-06 8.65214573906836e-06 8.825153311976662e-06 8.735034504096429e-06 9.006587106162989e-06 9.113172078658035e-06 9.33761085770246e-06 9.370462631525237e-06 9.552294828265364e-06 9.446191182410246e-06 9.627100980667851e-06 9.61397054842138e-06 9.80681859930737e-06 1.0223303603302904e-05 1.0437556651530143e-05 1.042172772641128e-05 1.0588124454026534e-05 1.0757165443724556e-05 1.0902897118760735e-05 1.1073833075246923e-05 1.1368381072200368e-05 1.128746813110579e-05 1.1301237183490885e-05 1.120036820895194e-05 1.1508109849089027e-05 1.1307081318490079e-05 1.1440186766148432e-05 1.1295427453935745e-05 1.157391570119164e-05 1.161186228542817e-05 1.1832645679532855e-05 1.1873388436079288e-05 1.1908500989726008e-05 1.1751776478418003e-05 1.211641542237705e-05 1.2097701937253602e-05 1.2247390209695374e-05 1.2398702355654944e-05 1.2349271047550427e-05 1.2431570153943032e-05 1.2235508741832679e-05 1.243843249573037e-05 1.2556398100596225e-05 1.2636369754235714e-05 1.2774454681920461e-05 1.2561006328801827e-05 1.234746555620339e-05 1.2781891509126953e-05 1.2670780782855706e-05
